month,county,sum_sale_liters,sum_sale_dollars,population,LitersPerCapita,salesPerCapita,MMNT,MMXT,MNTM,TPCP,TSNW
2013-05-01,WARREN,15799.925,200524.5,241523,6.5417889807596e-002,0.830250121106478,10.2,21,15.6,121.5142857,15.55
2013-05-01,WASHINGTON,9218.45,123248.27,53853,0.171178021651533,2.2886054630197,10.3,22.7,16.3,213.1,0
2013-05-01,WAYNE,404.25,4363.02,6356,6.36013215859031e-002,0.686441157960982,10.4,22.6,16.5,137,6.766666667
2013-05-01,WEBSTER,23520,300065.3,233471,0.10074056306779,1.28523585370346,8.3,19.5,13.9,210.34,14.86
2013-05-01,WINNEBAGO,4148.05,49369.78,27892,0.14871827047182,1.77003370141976,9.6,18,13.8,240.15,28.7
2013-05-01,WINNESHIEK,8646.825,104825.43,35429,0.244060656524316,2.9587465070987,8.9,22,15.4,259.3,4.7
2013-05-01,WOODBURY,56660.725,768291.54,774181,7.31879560464542e-002,0.992392657530991,8.333333333,20.9,14.63333333,128.8,2.283333333
2013-05-01,WORTH,1448.15,17039.88,7980,0.181472431077694,2.13532330827068,7.3,17.8,12.6,155.25,27.1
2013-05-01,WRIGHT,4926.875,58167.4,54802,8.99031969636145e-002,1.06141016751213,9.2,22.2,16,73.5,0
2013-06-01,ADAIR,2599.875,32497.01,22110,0.117588195386703,1.46978787878788,15.6,25.9,20.7,132.85,0
2013-06-01,ADAMS,449.775,5957.21,6148,7.31579375406636e-002,0.968967143786597,13.8,25.8,19.8,13.9,0
2013-06-01,ALLAMAKEE,5275.775,60030.81,28181,0.187210354494163,2.1301873602782,15.15,25,20.1,217.1,0
2013-06-01,APPANOOSE,4866.6,63518.83,22774,0.213691051198735,2.78909414244314,15.63333333,26.1,20.86666667,99.025,0
2013-06-01,AUDUBON,1234.625,13675.76,10432,0.118349789110429,1.31094325153374,14.6,25.1,19.9,146.2,0
2013-06-01,BENTON,4383.475,51050.62,37214,0.117791019508787,1.37181222120707,16.05,25.95,21,94.35,0
2013-06-01,BLACK HAWK,82326.575,1186799.81,1473515,5.58708767810304e-002,0.805420922080875,15.4,25.8,20.6,119.1166667,0
2013-06-01,BOONE,8759.35,106048.72,101640,8.61801456119638e-002,1.04337583628493,15.56666667,26.36666667,21.03333333,74.85,0
2013-06-01,BREMER,11801,141993.69,59173,0.199432173457489,2.3996364896152,14.9,25,20,162.6,0
2013-06-01,BUCHANAN,7527.325,96486.41,89088,8.44931416127874e-002,1.08304608926006,14.4,24.8,19.6,231.5333333,0
2013-06-01,BUENA VISTA,11469.85,152515.32,68568,0.167277009683818,2.22429296464823,14.8,25.2,20,96.45,0
2013-06-01,BUTLER,1983.675,21884.22,19388,0.102314576026408,1.12875077367444,15.1,25.5,20.4,130.95,0
2013-06-01,CALHOUN,2506.275,28173.99,27236,9.20206711705096e-002,1.03443934498458,15.8,24.8,20.3,124.2,0
2013-06-01,CARROLL,12403.15,154690.03,61931,0.200273691689138,2.49778027159258,15.5,25.8,20.6,184.4333333,0
2013-06-01,CASS,5845.1,71126.18,33124,0.176461176186451,2.14727025721531,14.8,26.4,20.6,115.8,0
2013-06-01,CEDAR,2715.575,33197.39,43810,6.1985277333942e-002,0.757758274366583,15.5,26.6,21,252.1,0
2013-06-01,CERRO GORDO,36906.475,438243.08,186446,0.197947260869099,2.35050942364009,14.3,25.05,19.65,245.175,0
2013-06-01,CHEROKEE,4088.823,48720.37,23330,0.175260308615517,2.08831418774111,15.9,27.35,21.65,73.6,0
2013-06-01,CHICKASAW,2322.35,25416.44,19041,0.12196575810094,1.33482695236595,14.2,24.7,19.5,154.025,0
2013-06-01,CLARKE,3733.725,45213.83,25595,0.145877124438367,1.76651025590936,15.4,26.9,21.2,94.43333333,0
2013-06-01,CLAY,8929.05,104090.85,101489,8.79804707899378e-002,1.02563676851679,14.7,25.55,20.15,100.35,0
2013-06-01,CLAYTON,3561.225,47411.47,28707,0.124054237642387,1.65156477514195,14.8,24.93333333,19.86666667,217.325,0
2013-06-01,CLINTON,17922.625,232331.2,144324,0.124183261273246,1.60978908566836,15.55,26.25,20.9,105.9857143,0
2013-06-01,CRAWFORD,5950.675,88953.13,36860,0.161439907759088,2.4132699403147,14.6,24.3,19.5,116.475,0
2013-06-01,DALLAS,17499.275,281547.07,447346,3.9117986972053e-002,0.629372052058139,15.7,27,21.5,80.5375,0
2013-06-01,DAVIS,591.25,6446.59,10468,5.64816583874666e-002,0.615837791364157,17.2,27,22.1,66.1,0
2013-06-01,DECATUR,956.85,12830.72,18546,5.15933354901326e-002,0.691832201013696,16.1,25.95,21,102.75,0
2013-06-01,DELAWARE,5892.05,78430.66,21086,0.279429479275349,3.719560846059,15,25,20,199.2,0
2013-06-01,DES MOINES,18939.525,256204.6,221764,8.54039654768132e-002,1.15530293465125,17.06666667,27.13333333,22.03333333,68.53333333,0
2013-06-01,DICKINSON,32606.225,452824.57,40172,0.81166546350692,11.2721440306681,15.5,25.7,20.63333333,86.34,0
2013-06-01,DUBUQUE,44662.375,605566.72,267620,0.166887284208953,2.26278574097601,15.26666667,25.5,20.36666667,128.45,0
2013-06-01,EMMET,2715.85,34635.34,25822,0.105175819069011,1.34131128495082,14.4,24.9,19.65,112.5,0
2013-06-01,FAYETTE,6246.85,72507.04,38874,0.160694808869682,1.86518084066471,14.85,24.95,19.9,151.35,0
2013-06-01,FLOYD,5712.2,69888.03,33582,0.170097075814424,2.08111577630874,14.9,24.4,19.7,200.85,0
2013-06-01,FRANKLIN,2877.225,34612.6,18300,0.157225409836066,1.89139890710383,14.9,25.8,20.4,62.06666667,0
2013-06-01,FREMONT,202.65,3120.54,2164,9.36460258780037e-002,1.44202402957486,16.2,27.25,21.7,85.5,0
2013-06-01,GREENE,1690.75,19606.8,23128,7.31040297474922e-002,0.847751643030094,15.5,25.9,20.7,89.76666667,0
2013-06-01,GRUNDY,1524.6,18389.88,19772,7.71090430912401e-002,0.930097107020028,15.2,25.5,20.3,89.4,0
2013-06-01,GUTHRIE,1837.6,22546.36,12281,0.149629508997639,1.83587330021985,15,26.1,20.6,146.82,0
2013-06-01,HAMILTON,4429.75,55459.14,67401,6.57223186599605e-002,0.82282369697779,14.6,25.5,20.1,67.95,0
2013-06-01,HANCOCK,1562.075,16774.5,20320,7.68737696850394e-002,0.825516732283465,14.6,24.8,19.7,131.225,0
2013-06-01,HARDIN,8741.2,102074.71,150086,5.8241275002332e-002,0.68010813800088,14.9,25.35,20.1,121,0
2013-06-01,HARRISON,2359.675,30436.41,26236,8.99403491385882e-002,1.16010100625095,15.63333333,27.16666667,21.4,87.27777778,0
2013-06-01,HENRY,6327.425,94017.21,42165,0.150063441242737,2.22974528637496,15.4,26.1,20.7,104.625,0
2013-06-01,HOWARD,4238.15,54235.74,17488,0.242346180237877,3.10131175663312,13.7,24.8,19.3,207.1,0
2013-06-01,HUMBOLDT,4793.7,49879.93,20179,0.237558848307647,2.47187323455077,15.1,25.6,20.3,128.2,0
2013-06-01,IDA,2555.1,32017.73,14052,0.181831767719898,2.27851764873328,15.4,25.5,20.45,84.1,0
2013-06-01,IOWA,9744.175,125317.06,241214,4.03963907567554e-002,0.519526478562604,14.7,25.9,20.3,83.9,0
2013-06-01,JACKSON,8245.125,100031.57,39929,0.206494653009091,2.50523604397806,15,25.9,20.45,90.7,0
2013-06-01,JASPER,10857.725,137447.62,154348,7.03457446808511e-002,0.890504703656672,15.93333333,26.16666667,21.06666667,117.6333333,0
2013-06-01,JEFFERSON,4097.625,55155.01,39568,0.103559062879094,1.39392969065912,16.7,26.4,21.5,105,0
2013-06-01,JOHNSON,65184,982749.49,1380533,4.72165460731471e-002,0.711862367650755,16.35,26.65,21.5,138.1714286,0
2013-06-01,JONES,5873.6,72335.75,37176,0.157994404992468,1.94576474069292,14.7,25.4,20,152.95,0
2013-06-01,KEOKUK,775.2,8374,9960,7.78313253012048e-002,0.840763052208835,14.8,25.9,20.4,64.7,0
2013-06-01,KOSSUTH,13191.55,163815.71,31335,0.420984522099888,5.22788287857029,14.85,25.45,20.15,129,0
2013-06-01,LEE,16351.65,196609.35,132921,0.12301780756991,1.47914437899203,17.13333333,27.4,22.3,98.65,0
2013-06-01,LINN,134552.625,1803716.92,2513527,5.35314022884974e-002,0.717603956512105,15.36666667,26.13333333,20.76666667,155.57,0
2013-06-01,LOUISA,1283.75,16189.84,15604,8.22705716482953e-002,1.03754421943092,,,,52.4,0
2013-06-01,LUCAS,1831.6,21687.83,21070,8.69292833412435e-002,1.02932273374466,13.2,26,19.6,100.3,0
2013-06-01,LYON,3943.55,53816.3,19550,0.201716112531969,2.75275191815857,13.9,25.7,19.8,62.1,0
2013-06-01,MADISON,3604.325,44797.81,24894,0.144786896440909,1.79954246003053,15.1,25.9,20.6,116.4,0
2013-06-01,MAHASKA,5257.55,63416.26,58035,9.05927457568709e-002,1.09272439045404,15.9,26.4,21.1,86,0
2013-06-01,MARION,9705.6,124011.81,79199,0.122547001856084,1.56582545234157,16.4,26.1,21.2,77.4,0
2013-06-01,MARSHALL,16490.275,211200.09,223560,7.37621891214886e-002,0.944713231347289,15.5,26,20.75,111.2571429,0
2013-06-01,MILLS,3031.6,38287,23957,0.126543390240848,1.59815502775807,15,27.1,21,133.9666667,0
2013-06-01,MITCHELL,2693.375,32531.95,25324,0.106356618227768,1.28462920549676,14.5,24.4,19.4,233.1,0
2013-06-01,MONONA,2933.925,37474.78,16380,0.1791163003663,2.28783760683761,14.85,25.45,20.15,72.64,0
2013-06-01,MONROE,1289.3,17427.31,15316,8.41799425437451e-002,1.13784996082528,15.6,25.7,20.6,67.85,0
2013-06-01,MONTGOMERY,3115.025,39527.98,21888,0.142316566154971,1.80592013888889,15.8,26.8,21.3,105.35,0
2013-06-01,MUSCATINE,14505.925,201017.35,193908,7.48082853724447e-002,1.03666352084494,16.73333333,26.96666667,21.83333333,105.025,0
2013-06-01,"O'BRIEN",7102.575,82421.28,41176,0.172493078492326,2.00168253351467,14.4,25.16666667,19.76666667,93.86666667,0
2013-06-01,OSCEOLA,1666,20617.66,10672,0.156109445277361,1.93193965517241,13.6,25.4,19.5,105.4,0
2013-06-01,PAGE,6095.95,80188.45,41756,0.14598979787336,1.92040545071367,16,27.1,21.55,125.7,0
2013-06-01,PALO ALTO,3748.575,45740.37,18274,0.205131607748714,2.50302998796104,15.1,25.6,20.3,119.1,0
2013-06-01,PLYMOUTH,7531.675,96714.69,54056,0.139330971585023,1.78915735533521,15.2,25.9,20.6,92.3,0
2013-06-01,POCAHONTAS,1791.1,20633.64,12798,0.139951554930458,1.61225503984998,15.8,25.9,20.8,98.6,0
2013-06-01,POLK,301796.875,4471150.22,6857680,4.40085969307404e-002,0.651991667736027,16.36666667,26.46666667,21.4,92.49047619,0
2013-06-01,POTTAWATTAMIE,50010,721995.75,599330,8.34431782156742e-002,1.20467146647089,15.5,25.9,20.7,120.98,0
2013-06-01,POWESHIEK,6924.075,95561.06,75311,9.19397564764775e-002,1.26888582013252,14.9,25.1,20,122.7333333,0
2013-06-01,RINGGOLD,901,11863.72,6744,0.133600237247924,1.75915183867141,15.45,25.25,20.3,95.4,0
2013-06-01,SAC,3772.975,45773.7,14885,0.253474974806853,3.07515619751428,15.1,24.7,19.9,56.76666667,0
2013-06-01,SCOTT,102643,1487512.67,1258365,8.15685433081817e-002,1.18209952597219,16.5,26.33333333,21.4,113.8769231,0
2013-06-01,SHELBY,3461.9,46508.08,25010,0.138420631747301,1.8595793682527,15.1,26.2,20.7,106.15,0
2013-06-01,SIOUX,6821.875,88052.74,82840,8.23500120714631e-002,1.06292539835828,14.75,26,20.35,85.8,0
2013-06-01,STORY,35587.925,487552.31,878656,4.05026825060092e-002,0.554884175376939,15.35,26.05,20.7,87.06,0
2013-06-01,TAMA,3061.3,38010.12,17835,0.171645640594337,2.1312094196804,14.6,25.4,20,128.4666667,0
2013-06-01,TAYLOR,595.4,7294.86,9785,6.08482370975984e-002,0.745514563106796,15.6,26,20.8,88.9,0
2013-06-01,UNION,5794.375,75312.33,56636,0.102309043717777,1.32976075287803,15.6,26.4,21,71.83333333,0
2013-06-01,VAN BUREN,942.325,13188.33,3788,0.248765839493136,3.48160770855333,15.9,26.7,21.2,70.31666667,0
2013-06-01,WAPELLO,13281.875,177259.32,131880,0.100711821352745,1.34409554140127,16.3,26.4,21.4,38,0
2013-06-01,WARREN,11432.8,139629.8,205786,5.55567434130602e-002,0.67851943280884,15.8,26.7,21.2,84.04285714,0
2013-06-01,WASHINGTON,6743,93651.67,36947,0.182504668849974,2.53475708447235,16.2,26.9,21.7,78.6,0
2013-06-01,WAYNE,330.75,3602.4,3178,0.104074889867841,1.13354310887351,15.5,25.7,20.6,80.9,0
2013-06-01,WEBSTER,16812.65,231350.88,204904,8.2051350876508e-002,1.1290696130871,14.5,24.5,19.5,110.36,0
2013-06-01,WINNEBAGO,4078.975,46442.11,31015,0.13151620183782,1.49740802837337,14.7,24.8,19.7,186.6,0
2013-06-01,WINNESHIEK,7889.6,98663.72,35429,0.222687628778684,2.78482937706399,14.4,25.4,19.9,224.575,0
2013-06-01,WOODBURY,52715.175,729615.75,852482,6.18372880600412e-002,0.855872323403896,14.8,26.1,20.43333333,63.28571429,0
2013-06-01,WORTH,1347.45,16533.76,7980,0.168853383458647,2.07189974937343,14.2,24.2,19.2,230.9,0
2013-06-01,WRIGHT,3808.7,46833.72,55359,6.88000144511281e-002,0.846000108383461,15.4,26.3,20.8,65,0
2013-07-01,ADAIR,2904.525,33869.84,23027,0.126135623398619,1.47087505971251,17.2,28.7,23,3.95,0
2013-07-01,ADAMS,875.15,11791.15,7685,0.11387768379961,1.53430709173715,16.5,29.4,23,5.5,0
2013-07-01,ALLAMAKEE,7348.125,93113.77,32218,0.228075144329257,2.89011639456205,17.05,28.2,22.6,47.86666667,0
2013-07-01,APPANOOSE,5602.425,69673.39,30075,0.186281795511222,2.31665469659185,16.4,28.53333333,22.43333333,63.025,0
2013-07-01,AUDUBON,1273.475,13986.67,10432,0.122073907208589,1.34074674079755,15.2,27.8,21.7,24.9,0
2013-07-01,BENTON,4351.125,51140.17,42099,0.103354592745671,1.21475973301029,16.5,28.65,22.55,54.2,0
2013-07-01,BLACK HAWK,81572.6,1159267.4,1498584,5.44331181969112e-002,0.773575188311099,16.1,29,22.5,86.4,0
2013-07-01,BOONE,13920.95,176968.8,169182,8.22838718066934e-002,1.04602617299713,16.56666667,29.36666667,22.93333333,30.25,0
2013-07-01,BREMER,12539.875,159411.24,76260,0.164435811696827,2.09036506687648,15.7,28.1,21.9,44.8,0
2013-07-01,BUCHANAN,9670.3,124414.53,117388,8.23789484444747e-002,1.05985731079838,15.2,28.1,21.6,55,0
2013-07-01,BUENA VISTA,10404.925,142458.7,59212,0.175723248665811,2.40590927514693,15.4,25.3,20.35,27.55,0
2013-07-01,BUTLER,2236.4,23483.55,16892,0.132394032678191,1.39021726260952,16.5,28.6,22.5,103.65,0
2013-07-01,CALHOUN,3204.475,36818.83,23944,0.133832066488473,1.53770589709322,16.5,28.1,22.3,23.7,0
2013-07-01,CARROLL,14641.775,190417.5,63058,0.23219535982746,3.01971994037236,16.3,29.4,22.9,5.1,0
2013-07-01,CASS,7523.15,91647.9,37989,0.198034957487694,2.41248519308221,15.2,29.2,22.2,8.2,0
2013-07-01,CEDAR,2886.2,35745.01,34307,8.41286034919987e-002,1.04191593552336,15.5,28.5,22,39,0
2013-07-01,CERRO GORDO,42115.375,542088.15,194036,0.217049284668824,2.79375038652621,15.4,28.15,21.8,99.4,0
2013-07-01,CHEROKEE,7166.05,83519.59,28282,0.253378473941023,2.95310055865922,16.25,29.5,22.9,25.25,0
2013-07-01,CHICKASAW,3046.825,33148.69,23339,0.130546510133253,1.42031320964908,15,27.6,21.3,54.175,0
2013-07-01,CLARKE,3405.35,42571.1,20623,0.165123890801532,2.06425350337002,16.6,29.6,23.1,70.46666667,0
2013-07-01,CLAY,12110.725,143001.84,67272,0.180026236770127,2.12572600784873,15.65,29.55,22.6,15.1,0
2013-07-01,CLAYTON,5015.225,65547.68,40062,0.125186585792022,1.63615595826469,15.9,28,21.93333333,58.725,0
2013-07-01,CLINTON,21408.925,272588.05,143822,0.148857094185869,1.89531538985691,16.4,28.2,22.3,50.62857143,0
2013-07-01,CRAWFORD,5806.025,75690.8,37741,0.153838663522429,2.00553244482128,15.7,27.8,21.8,7.833333333,0
2013-07-01,DALLAS,23074.475,359187.57,372729,6.1906841163419e-002,0.963669502507184,16.3,30,23.1,34.88571429,0
2013-07-01,DAVIS,808,9444.85,13085,6.17500955292319e-002,0.721807413068399,18,29.5,23.8,74.3,0
2013-07-01,DECATUR,884.575,11683.87,14740,6.00118724559023e-002,0.792664179104478,17.35,29.15,23.25,71.6,0
2013-07-01,DELAWARE,7056.725,88795.78,26556,0.265729966862479,3.34371818044886,15.3,27.7,21.5,47,0
2013-07-01,DES MOINES,22247.325,296587.03,175565,0.126718451855438,1.68932890952069,18.23333333,28.93333333,23.56666667,62.7,0
2013-07-01,DICKINSON,43938.375,581292.82,52215,0.841489514507325,11.1326787321651,17.56666667,29.16666667,23.4,21.56,0
2013-07-01,DUBUQUE,54697.775,724651.81,399133,0.137041474896839,1.81556476162081,16.4,27.9,22.2,76.83333333,0
2013-07-01,EMMET,4157.55,47966.78,32722,0.127056720249373,1.46588778192042,15.6,28.55,22.1,18.5,0
2013-07-01,FAYETTE,8929.825,104384.18,49613,0.179989619656139,2.10396831475621,16.2,27.7,21.95,40.81666667,0
2013-07-01,FLOYD,9352.1,114555.24,41693,0.224308636941453,2.74758928357278,16.3,27.6,22,66,0
2013-07-01,FRANKLIN,3104.35,40182.62,23730,0.130819637589549,1.69332574799831,16.2,28.9,22.6,128.9333333,0
2013-07-01,GREENE,2260.05,27304.07,30747,7.35047321689921e-002,0.888023872247699,15.8,28.7,22.2,5.933333333,0
2013-07-01,GRUNDY,3030.375,36292.65,23746,0.127616230101912,1.52836898846121,15.5,26.6,21.6,77.3,0
2013-07-01,GUTHRIE,2766,35761.12,14049,0.196882340380098,2.54545661612926,15.5,29.2,22.3,11.16,0
2013-07-01,HAMILTON,6164.05,74253.12,86374,7.13646467687035e-002,0.859669808044087,15.1,28.6,21.8,29.575,0
2013-07-01,HANCOCK,2514.15,24825.59,25400,9.89822834645669e-002,0.977385433070866,16.75,28.1,22.45,33.025,0
2013-07-01,HARDIN,12907.675,154166.5,183358,7.03960285343427e-002,0.840795056665103,15.65,28.1,21.9,91.6,0
2013-07-01,HARRISON,3554.325,44237.72,31330,0.113447973188637,1.4119923396106,16.53333333,30.06666667,23.26666667,16.7,0
2013-07-01,HENRY,6458.85,82282.42,67464,9.57377267876201e-002,1.21964929443852,15.8,28.5,22.2,67.9,0
2013-07-01,HOWARD,6339.35,73967.2,21860,0.289997712717292,3.38367795059469,15.2,28.1,21.7,34.85,0
2013-07-01,HUMBOLDT,4070.775,51061.73,24775,0.164309788092836,2.06101836528759,16.8,29,22.9,24.65,0
2013-07-01,IDA,3402.4,40625.37,17565,0.193703387418161,2.31285909479078,15.25,27.7,21.5,16.8,0
2013-07-01,IOWA,10950.925,135022.91,279364,3.91994852593749e-002,0.483322511132429,15.2,28,21.6,56.32857143,0
2013-07-01,JACKSON,9409.15,115678.08,42195,0.222992060670696,2.7415115535016,15.4,28.2,21.8,43.13333333,0
2013-07-01,JASPER,12177.025,152289.47,199226,6.11216658468272e-002,0.764405599670726,16.46666667,28.73333333,22.6,23.53333333,0
2013-07-01,JEFFERSON,7097.825,103279.22,49460,0.143506368782855,2.08813627173474,17.1,28.4,22.8,97,0
2013-07-01,JOHNSON,74790.425,1141612.4,1534309,4.87453472540407e-002,0.744056379777477,16.7,28.8,22.75,60.02857143,0
2013-07-01,JONES,10007.875,119465.73,66702,0.150038604539594,1.79103670054871,15.1,27.6,21.3,38.95,0
2013-07-01,KEOKUK,628.5,7079.83,8990,6.99110122358176e-002,0.787522803114572,15.7,28.2,21.9,46,0
2013-07-01,KOSSUTH,13951.875,174899.7,43604,0.319967778185488,4.01109301898908,15.7,28.6,22.15,30.6,0
2013-07-01,LEE,20216.675,277538.78,123058,0.164285743308034,2.25534934746217,18.26666667,29.16666667,23.73333333,58.48333333,0
2013-07-01,LINN,141183.725,1934411.82,2957786,4.77329073164861e-002,0.65400668608209,16.43333333,28.53333333,22.46666667,76.8,0
2013-07-01,LOUISA,1714.7,21534.25,17645,9.71776707282516e-002,1.22041654859734,,,,33.8,0
2013-07-01,LUCAS,1887.625,25007.95,16856,0.111985346464167,1.48362304224015,14.6,28.8,21.7,118.1,0
2013-07-01,LYON,4626.825,64982.3,23605,0.196010379156958,2.75290404575302,15.9,29.1,22.5,8.7,0
2013-07-01,MADISON,4167.65,52683.21,29442,0.141554581889817,1.78938964744243,15.8,28.3,22,28.96666667,0
2013-07-01,MAHASKA,6605.625,83758.76,58035,0.11382140087878,1.44324562763849,16.9,29.2,23,19.3,0
2013-07-01,MARION,15313.1,199034.19,124000,0.123492741935484,1.60511443548387,17.6,28.9,23.2,24.425,0
2013-07-01,MARSHALL,15443.3,209785.07,224744,6.87150713700922e-002,0.933440136332894,15.95,28.3,22.15,40.07142857,0
2013-07-01,MILLS,4004.85,50590.6,30784,0.130095179313929,1.64340566528067,16.5,28.9,22.7,15.675,0
2013-07-01,MITCHELL,3524.8,43485.12,25670,0.137312037397741,1.69400545383716,16.5,27.5,22,70.5,0
2013-07-01,MONONA,4080.6,52314.69,20475,0.199296703296703,2.55505201465201,15.75,28.8,22.3,25.62,0
2013-07-01,MONROE,2069.375,27467.49,19664,0.105236727013832,1.39684143612693,16.9,28.3,22.6,49.8,0
2013-07-01,MONTGOMERY,3806.675,47718.15,28554,0.133314947117742,1.67115465433915,17.2,29.5,23.4,8.75,0
2013-07-01,MUSCATINE,17615.525,233223.52,176473,9.98199441274303e-002,1.32158188504757,17.5,28.7,23.1,55.875,0
2013-07-01,"O'BRIEN",7930.9,95323.16,51779,0.153168272851928,1.84096177987215,15.8,28.7,22.26666667,24.96666667,0
2013-07-01,OSCEOLA,1787.625,21231.26,13340,0.134004872563718,1.59154872563718,15.5,29.1,22.3,36.5,0
2013-07-01,PAGE,7064.175,92232.29,52195,0.135341986780343,1.76707136698918,17.15,29.5,23.35,22.1,0
2013-07-01,PALO ALTO,5842.8,71689.97,23600,0.247576271186441,3.03771059322034,16.4,29.4,22.9,13.2,0
2013-07-01,PLYMOUTH,10487.075,132311.13,62603,0.167517131766848,2.11349504017379,16.5,29.2,22.9,46.13333333,0
2013-07-01,POCAHONTAS,2618.325,28562.66,15145,0.172883790029713,1.88594651700231,16.9,29.6,23.3,25.1,0
2013-07-01,POLK,324950.925,4674390.1,7623990,4.26221604435473e-002,0.613115979952754,17.76666667,29.53333333,23.7,24.67619048,0
2013-07-01,POTTAWATTAMIE,55741.525,795985.29,666798,8.35958191236326e-002,1.19374276767477,16,28.6,22.3,19.58,0
2013-07-01,POWESHIEK,9308.025,125396.54,78142,0.11911680018428,1.60472652350848,15.2,27.7,21.4,41.36666667,0
2013-07-01,RINGGOLD,903.75,10628.08,8430,0.10720640569395,1.26074495848161,16.4,28.3,22.4,43.3,0
2013-07-01,SAC,4483.375,53362.44,18215,0.246136426022509,2.92958770244304,15.8,28.3,22.1,22.2,0
2013-07-01,SCOTT,113229.225,1648866.42,1622350,6.97933399081579e-002,1.01634445095078,17.525,28.125,22.825,49.12307692,0
2013-07-01,SHELBY,3871.75,51297.75,25010,0.154808076769292,2.05108956417433,16.4,28.2,22.3,9,0
2013-07-01,SIOUX,12052.825,156123.46,102744,0.117309283267149,1.51953846453321,16.15,29.7,22.9,23.92,0
2013-07-01,STORY,47304.15,651836.83,876284,5.39826700019628e-002,0.743864808669336,15.85,29,22.45,32,0
2013-07-01,TAMA,4538.45,52703.59,24701,0.183735476296506,2.13366219991093,15.1,28,21.6,58.06666667,0
2013-07-01,TAYLOR,963.85,11742.41,12615,7.64050733254063e-002,0.930829171621086,16,28.8,22.4,23.6,0
2013-07-01,UNION,7314.15,90038.44,48782,0.149935427001763,1.84573080234513,17.2,28.6,22.9,41.63333333,0
2013-07-01,VAN BUREN,1435.95,19142.98,5384,0.26670690936107,3.55553120356612,16,28.6,22.3,76.7,0
2013-07-01,WAPELLO,17881.275,230485.57,156923,0.113949357328116,1.46878131312809,16.6,29,22.8,40.3,0
2013-07-01,WARREN,11088,130732.41,113028,9.80995859433061e-002,1.15663738188767,16.2,29.3,22.8,22.75,0
2013-07-01,WASHINGTON,8272.075,115246.53,43310,0.190996882936966,2.66096813668899,16,28.9,22.4,37.06666667,0
2013-07-01,WAYNE,539.25,5259.57,6356,8.48410950283197e-002,0.827496853366897,16.4,28.2,22.3,52.7,0
2013-07-01,WEBSTER,20911.2,280309.85,161084,0.129815499987584,1.74014706612699,16.4,27.5,21.9,9.38,0
2013-07-01,WINNEBAGO,6355.225,75515.8,33970,0.18708345599058,2.2230144244922,16.3,28.1,22.2,104.3,0
2013-07-01,WINNESHIEK,10399.775,132440.75,43672,0.238133701227331,3.03262387799963,15.6,28.7,22.2,54.06,0
2013-07-01,WOODBURY,59456.625,814108,609518,9.75469551350411e-002,1.33565866799668,15.73333333,29.66666667,22.66666667,20.68333333,0
2013-07-01,WORTH,1625.85,19477.76,11970,0.135827067669173,1.62721470342523,16.4,28,22.2,69.8,0
2013-07-01,WRIGHT,4980.75,58696.94,50278,9.90642030311468e-002,1.16744779028601,16.2,29.5,22.8,42.5,0
