weekStarting,Brand,Sum_sum_sale_liters,Sum_sum_sale_dollars
2013-09-01,Jack Daniels,9241.075,240118.37
2013-09-01,Jagermeister,4437.525,105540.85
2013-09-01,Jim Beam,4033.7,78482.6799999998
2013-09-01,McCormick,901.25,6144.15
2013-09-01,Paramount,15272.5,111919.64
2013-09-01,Phillips,6699,44625.38
2013-09-01,Seagrams,9683.375,113959.33
2013-09-01,Smirnoff,9699.325,150074.89
2013-09-08,Absolut,6238.65,136079.16
2013-09-08,Admiral Nelson,4396.125,46583.59
2013-09-08,Bacardi,8494.4,120238.33
2013-09-08,Barton,6517.5,39222.18
2013-09-08,Black Velvet,21977.425,217611.98
2013-09-08,Canadian,14591.5,212675.47
2013-09-08,Captain Morgan,15181.5,255463.84
2013-09-08,Crown Royal,5135.45,147692.27
2013-09-08,Fireball,7795.375,130714.48
2013-09-08,Five,14809.4,96865.3900000001
2013-09-08,Five Star,3311.25,22152.06
2013-09-08,Hawkeye,18883.875,120037.84
2013-09-08,Jack Daniels,6485.425,170984.05
2013-09-08,Jagermeister,3594.075,86185.2500000001
2013-09-08,Jim Beam,4181.4,80307.16
2013-09-08,McCormick,879,6273.64
2013-09-08,Paramount,13740.5,100204.44
2013-09-08,Phillips,6527,43448.64
2013-09-08,Seagrams,9251,110474.79
2013-09-08,Smirnoff,9613.525,148737.82
2013-09-15,Absolut,5836.55,125271.91
2013-09-15,Admiral Nelson,3992.875,42324.7099999999
2013-09-15,Bacardi,7982.975,114689.28
2013-09-15,Barton,6790,40644.17
2013-09-15,Black Velvet,22310.025,214016.29
2013-09-15,Canadian,14190.45,203172.71
2013-09-15,Captain Morgan,15000.55,250915.59
2013-09-15,Crown Royal,5764.45,167583.31
2013-09-15,Fireball,7377.125,121308.09
2013-09-15,Five,16361.025,108504.14
2013-09-15,Five Star,4175.225,29119.78
2013-09-15,Hawkeye,19475.75,125770.11
2013-09-15,Jack Daniels,5757.9,152720.68
2013-09-15,Jagermeister,3566.525,85233.5700000001
2013-09-15,Jim Beam,3963.525,77151.2199999998
2013-09-15,McCormick,970,6926.62
2013-09-15,Paramount,12982.5,95218.1399999998
2013-09-15,Phillips,5672.25,37739.44
2013-09-15,Seagrams,14403.95,167952.54
2013-09-15,Smirnoff,8124.65,124617.18
2013-09-22,Absolut,6155.4,129597.36
2013-09-22,Admiral Nelson,4135.5,43718.6199999999
2013-09-22,Bacardi,7800.325,112137.79
2013-09-22,Barton,6186.25,37003.26
2013-09-22,Black Velvet,24088.05,243996.03
2013-09-22,Canadian,13863.2,188939.42
2013-09-22,Captain Morgan,13974.425,236150.87
2013-09-22,Crown Royal,4181.35,121475.82
2013-09-22,Fireball,6124.25,100605.27
2013-09-22,Five,14974.475,98872.42
2013-09-22,Five Star,3615.7,24909.17
2013-09-22,Hawkeye,17551.5,113099.4
2013-09-22,Jack Daniels,7601.45,200138.69
2013-09-22,Jagermeister,4282.875,101892.55
2013-09-22,Jim Beam,3996.325,78315.3599999999
2013-09-22,McCormick,667.25,4702.67
2013-09-22,Paramount,14045.875,102222.31
2013-09-22,Phillips,6447.25,43599.85
2013-09-22,Seagrams,12016.95,141094.89
2013-09-22,Smirnoff,8685.175,134016.52
2013-09-29,Absolut,13833.3,286819.84
2013-09-29,Admiral Nelson,8868.375,92205.67
2013-09-29,Bacardi,25409.95,339180.05
2013-09-29,Barton,11622.25,69420.36
2013-09-29,Black Velvet,109617.975,981003.850000003
2013-09-29,Canadian,31807.75,419989.620000001
2013-09-29,Captain Morgan,40227.575,666701.949999998
2013-09-29,Crown Royal,14568.45,413834.55
2013-09-29,Fireball,9938.25,163215.33
2013-09-29,Five,16961.85,112305.74
2013-09-29,Five Star,4052.95,27842.34
2013-09-29,Hawkeye,42498.5,267080.71
2013-09-29,Jack Daniels,22450.525,588578.53
2013-09-29,Jagermeister,8814.275,211237.13
2013-09-29,Jim Beam,10020.85,185798.36
2013-09-29,McCormick,1027.5,8244.64
2013-09-29,Paramount,17771.5,129559.73
2013-09-29,Phillips,25881.75,170085.57
2013-09-29,Seagrams,9362.8,110726.8
2013-09-29,Smirnoff,16837.8,244761.88
2013-10-06,Absolut,8920.675,410010.36
2013-10-06,Admiral Nelson,8801.5,91377.3399999999
2013-10-06,Bacardi,23506.575,315333.49
2013-10-06,Barton,8888.25,53192.88
2013-10-06,Black Velvet,81013.65,725467.830000002
2013-10-06,Canadian,27999.1,398749.72
2013-10-06,Captain Morgan,35672.825,592417.409999999
2013-10-06,Crown Royal,15096.825,433064.55
2013-10-06,Fireball,10084,164471.54
2013-10-06,Five,14430.325,96509.66
2013-10-06,Five Star,3962.4,27660.33
2013-10-06,Hawkeye,32940.75,207911.54
2013-10-06,Jack Daniels,20243.55,529322.84
2013-10-06,Jagermeister,8790.85,210710.64
2013-10-06,Jim Beam,6820.975,128052.57
2013-10-06,McCormick,965,7813.5
2013-10-06,Paramount,15642.75,116048.3
2013-10-06,Phillips,21914.35,144530.1
2013-10-06,Seagrams,7096.575,85517.2300000001
2013-10-06,Smirnoff,16036.875,234930.32
2013-10-13,Absolut,6122.25,487460.53
2013-10-13,Admiral Nelson,6319,67083.7599999999
2013-10-13,Bacardi,8802.55,122194.59
2013-10-13,Barton,6924,41475.76
2013-10-13,Black Velvet,30306.375,283228.46
2013-10-13,Canadian,21423.05,334284.970000001
2013-10-13,Captain Morgan,26763.55,448189.659999999
2013-10-13,Crown Royal,11780.125,338517.1
2013-10-13,Fireball,7358.375,123025.3
2013-10-13,Five,15117.275,100365.52
2013-10-13,Five Star,3624.15,25179.9
2013-10-13,Hawkeye,20507.25,131214.12
2013-10-13,Jack Daniels,6148.55,164944.68
2013-10-13,Jagermeister,4712.025,112743.67
2013-10-13,Jim Beam,4941.275,93814.6199999999
2013-10-13,McCormick,1104.75,7763.48
2013-10-13,Paramount,14641,106967.38
2013-10-13,Phillips,6129.75,40833.51
2013-10-13,Seagrams,7609.9,91741.07
2013-10-13,Smirnoff,13734.75,198365.39
2013-10-20,Absolut,9783.175,238646.75
2013-10-20,Admiral Nelson,4549.25,48146.1599999999
2013-10-20,Bacardi,6799.2,95911.6900000001
2013-10-20,Barton,6435,38599.09
2013-10-20,Black Velvet,23435.9,221140.4
2013-10-20,Canadian,20162.875,270913.71
2013-10-20,Captain Morgan,14552.85,245052.18
2013-10-20,Crown Royal,6578.15000000001,186512.21
2013-10-20,Fireball,7896.875,129148.33
2013-10-20,Five,14744.2,97687.64
2013-10-20,Five Star,3928.35,26871.86
2013-10-20,Hawkeye,27390.25,173707.96
2013-10-20,Jack Daniels,9891.75,257247.59
2013-10-20,Jagermeister,4337.05,104173.82
2013-10-20,Jim Beam,7009.575,127223.98
2013-10-20,McCormick,847.5,6328.99
2013-10-20,Paramount,17693.625,131722.47
2013-10-20,Phillips,7725.5,51700.94
2013-10-20,Seagrams,7537.15,90784.15
2013-10-20,Smirnoff,7157.875,109325.02
2013-10-27,Absolut,5607.9,149883.95
2013-10-27,Admiral Nelson,4203.375,44450.9099999999
2013-10-27,Bacardi,6559.775,91666.48
2013-10-27,Barton,6965,41693.8
2013-10-27,Black Velvet,26693.05,250933.96
2013-10-27,Canadian,17747.725,234976.43
2013-10-27,Captain Morgan,19729.05,331829.83
2013-10-27,Crown Royal,6024.32500000001,170324.55
2013-10-27,Fireball,8283.625,134440.95
2013-10-27,Five,16094.025,106065.82
2013-10-27,Five Star,4105.625,27942.8
2013-10-27,Hawkeye,18613.75,119591.77
2013-10-27,Jack Daniels,5589.825,147884.38
2013-10-27,Jagermeister,3951.75,94425.5400000002
2013-10-27,Jim Beam,4649.075,88721.32
2013-10-27,McCormick,1005.25,7344.79
2013-10-27,Paramount,15151.5,110630.62
2013-10-27,Phillips,15646.5,102754.43
2013-10-27,Seagrams,6806.025,81935.13
2013-10-27,Smirnoff,11192.75,167058.84
2013-11-03,Absolut,4364.525,97254.8900000002
2013-11-03,Admiral Nelson,4036.875,42799.9999999999
2013-11-03,Bacardi,7063.275,101283.63
2013-11-03,Barton,6738.5,40414.87
2013-11-03,Black Velvet,17701.35,177707.09
2013-11-03,Canadian,15032.1,229397.260000001
2013-11-03,Captain Morgan,13635.925,231107.200000001
2013-11-03,Crown Royal,5748.67500000001,165606.63
2013-11-03,Fireball,8590.125,145227.61
2013-11-03,Five,15344.475,101075.03
2013-11-03,Five Star,4012.05,27366.57
2013-11-03,Hawkeye,16220.125,105268.72
2013-11-03,Jack Daniels,4651.45,123382.89
2013-11-03,Jagermeister,3712.4,88481.6000000002
2013-11-03,Jim Beam,4196.225,82342.9300000001
2013-11-03,McCormick,760,5337.73
2013-11-03,Paramount,16287.25,118152.89
2013-11-03,Phillips,6466,43453.44
2013-11-03,Seagrams,7585.8,89567.7100000001
2013-11-03,Smirnoff,8714.2,135245.95
2013-11-10,Absolut,5094.375,115791.44
2013-11-10,Admiral Nelson,6257.875,65367.7799999999
2013-11-10,Bacardi,8093.525,115562.83
2013-11-10,Barton,7414,44376.06
2013-11-10,Black Velvet,18059.175,180193.84
2013-11-10,Canadian,17778.9,292851.650000001
2013-11-10,Captain Morgan,18280.5,306169.36
2013-11-10,Crown Royal,7748.85000000001,220270.46
2013-11-10,Fireball,6821.625,113556.1
2013-11-10,Five,16649.175,109904.03
2013-11-10,Five Star,4260.35,29188.72
2013-11-10,Hawkeye,18094.25,116678.3
2013-11-10,Jack Daniels,6335.725,163645.66
2013-11-10,Jagermeister,3836.15,91905.4500000001
2013-11-10,Jim Beam,3745.3,74756.7000000001
2013-11-10,McCormick,236.25,2307.14
2013-11-10,Paramount,17014.75,125349.34
2013-11-10,Phillips,5406.25,36385.01
2013-11-10,Seagrams,7637.9,90179.4200000002
2013-11-10,Smirnoff,10374.1,156029.87
2013-11-17,Absolut,8272.6,192359.79
2013-11-17,Admiral Nelson,6828,71602.3799999999
2013-11-17,Bacardi,12319.425,172587.1
2013-11-17,Barton,10448.5,62524.94
2013-11-17,Black Velvet,29839.8,295663.620000001
2013-11-17,Canadian,24903.15,363179.700000001
2013-11-17,Captain Morgan,26408.65,443132.129999999
2013-11-17,Crown Royal,9500.22499999999,276170.51
2013-11-17,Fireball,11332.725,186641.26
2013-11-17,Five,24697.6,161966.79
2013-11-17,Five Star,5960.925,40413.2399999999
2013-11-17,Hawkeye,27088,173616.2
2013-11-17,Jack Daniels,7596.7,199209
2013-11-17,Jagermeister,5327.075,126574.72
2013-11-17,Jim Beam,7721,149946.79
2013-11-17,McCormick,339.75,3296.32
2013-11-17,Paramount,24191.875,179113
2013-11-17,Phillips,7356.5,50180
2013-11-17,Seagrams,10184,121162.03
2013-11-17,Smirnoff,9962.7,151534.9
2013-11-24,Absolut,4633.025,115907
2013-11-24,Admiral Nelson,2037.5,21798.35
2013-11-24,Bacardi,3811.975,53825.68
2013-11-24,Barton,2551.5,15251.22
2013-11-24,Black Velvet,7703.075,77195.92
2013-11-24,Canadian,5960.6,92736.4000000001
2013-11-24,Captain Morgan,8136.525,136109.58
2013-11-24,Crown Royal,2595.625,76777.42
2013-11-24,Fireball,3314.1,54186.13
2013-11-24,Five,7366.625,48689.04
2013-11-24,Five Star,1791.9,12115.76
2013-11-24,Hawkeye,7407.875,47619.59
2013-11-24,Jack Daniels,2268.9,59860.22
2013-11-24,Jagermeister,1848.2,43956.82
2013-11-24,Jim Beam,2282.125,45292.22
2013-11-24,McCormick,90.5,858.88
2013-11-24,Paramount,7620.375,55682.87
2013-11-24,Phillips,2710,18382.99
2013-11-24,Seagrams,4725.3,52669.29
2013-11-24,Smirnoff,3854.45,59414.11
2013-12-01,Absolut,5297.85,122723.21
2013-12-01,Admiral Nelson,9621.75,99238.8199999999
2013-12-01,Bacardi,11094.225,149184.44
2013-12-01,Barton,6934.5,41642.32
2013-12-01,Black Velvet,25245.275,248718.71
2013-12-01,Canadian,18357.6,251150.84
2013-12-01,Captain Morgan,22657.575,382123.399999999
2013-12-01,Crown Royal,8930.6,262461.17
2013-12-01,Fireball,11016.025,183257.4
2013-12-01,Five,15601.375,103760.38
2013-12-01,Five Star,4126.2,28156.5
2013-12-01,Hawkeye,19978.25,128830.43
2013-12-01,Jack Daniels,13124.575,342452.92
2013-12-01,Jagermeister,4443.775,106470.7
2013-12-01,Jim Beam,5192.725,103337.11
2013-12-01,McCormick,364,3436.28
2013-12-01,Paramount,18249.625,136953.73
2013-12-01,Phillips,5254.75,35636.32
2013-12-01,Seagrams,9347,111035.18
2013-12-01,Smirnoff,16893.274,253836.28
2013-12-08,Absolut,8056.125,180884.11
2013-12-08,Admiral Nelson,6579,68602.37
2013-12-08,Bacardi,10998.925,147173.63
2013-12-08,Barton,6908.25,41397.88
2013-12-08,Black Velvet,24126.8,236095.31
2013-12-08,Canadian,19092.525,265077.48
2013-12-08,Captain Morgan,23068.525,384431.389999999
2013-12-08,Crown Royal,8077.80000000001,237110.67
2013-12-08,Fireball,8532.6,143646.67
2013-12-08,Five,14560.45,96794.52
2013-12-08,Five Star,4164.875,28572.4
2013-12-08,Hawkeye,18747,121007.07
2013-12-08,Jack Daniels,6865.225,180211.78
2013-12-08,Jagermeister,4805.375,114070.4
2013-12-08,Jim Beam,5323.275,102100.68
2013-12-08,McCormick,301,2820.88
2013-12-08,Paramount,18193.875,137163.36
2013-12-08,Phillips,4795,32744.62
2013-12-08,Seagrams,8631.075,101825.06
2013-12-08,Smirnoff,11875.875,178647.85
2013-12-15,Absolut,8438.47500000001,224089.390000001
2013-12-15,Admiral Nelson,7018.25,74082.55
2013-12-15,Bacardi,13733.375,185672.26
2013-12-15,Barton,8868.25,53072.86
2013-12-15,Black Velvet,41383.05,402963.940000001
2013-12-15,Canadian,27084.075,394300.37
2013-12-15,Captain Morgan,35097.4,591070.239999999
2013-12-15,Crown Royal,12527.55,378883.649999999
2013-12-15,Fireball,14095.125,233852.5
2013-12-15,Five,23031.8,151119.83
2013-12-15,Five Star,5440.225,37096.41
2013-12-15,Hawkeye,27572.125,176584.94
2013-12-15,Jack Daniels,10935.5,290499.32
2013-12-15,Jagermeister,4895.125,117190.16
2013-12-15,Jim Beam,7623.225,149610.81
2013-12-15,McCormick,392.25,3923.4
2013-12-15,Paramount,26790.625,202118.51
2013-12-15,Phillips,7743,52710.72
2013-12-15,Seagrams,12519.425,147077.1
2013-12-15,Smirnoff,13415.975,204563.25
2013-12-22,Absolut,5694.4,140134.77
2013-12-22,Admiral Nelson,4504.875,47821.05
2013-12-22,Bacardi,9584.3,132747.46
2013-12-22,Barton,6012.75,36015.91
2013-12-22,Black Velvet,23237.125,221923.65
2013-12-22,Canadian,15539.625,228281.54
2013-12-22,Captain Morgan,20180.15,341791.69
2013-12-22,Crown Royal,7714.55000000001,231081.63
2013-12-22,Fireball,10275.875,170041.08
2013-12-22,Five,12799.05,84443.5899999999
2013-12-22,Five Star,3192.55,21675.7
2013-12-22,Hawkeye,16383.75,104781.25
2013-12-22,Jack Daniels,7600.15,201874.31
2013-12-22,Jagermeister,3579,85782.8100000001
2013-12-22,Jim Beam,4320.825,85602.5200000002
2013-12-22,McCormick,311,2944.8
2013-12-22,Paramount,16233.5,122300.16
2013-12-22,Phillips,4882.35,33337.05
2013-12-22,Seagrams,7877.8,92486.6800000002
2013-12-22,Smirnoff,9363.7,142429.11
2013-12-29,Absolut,2157.2,58391.23
2013-12-29,Admiral Nelson,1985.625,21483.99
2013-12-29,Bacardi,5167.525,71249.45
2013-12-29,Barton,2458.5,14770.65
2013-12-29,Black Velvet,8353.40000000001,79875.76
2013-12-29,Canadian,6274.3,100771.33
2013-12-29,Captain Morgan,10281.85,172406.84
2013-12-29,Crown Royal,3268.95,95002.08
2013-12-29,Fireball,5114,82721.37
2013-12-29,Five,5821.625,38729.39
2013-12-29,Five Star,1674.825,11365.09
2013-12-29,Hawkeye,6341.375,40919.38
2013-12-29,Jack Daniels,3926.2,103362.18
2013-12-29,Jagermeister,1806.2,43280
2013-12-29,Jim Beam,1930.625,38185.24
2013-12-29,McCormick,105,957.35
2013-12-29,Paramount,7221.625,52575.59
2013-12-29,Phillips,2361,16026.87
2013-12-29,Seagrams,4098.5,48054.24
2013-12-29,Smirnoff,3910.825,60459.78
2014-01-05,Absolut,4985.275,108406
2014-01-05,Admiral Nelson,6425.125,68539.54
2014-01-05,Bacardi,8229.425,118647.28
2014-01-05,Barton,12044,71901.4299999999
2014-01-05,Black Velvet,18739.4,186537.32
2014-01-05,Canadian,19154.15,307993.700000001
2014-01-05,Captain Morgan,29677.025,480753.269999999
2014-01-05,Crown Royal,11291,326730.32
2014-01-05,Fireball,6432.25,105505.43
2014-01-05,Five,14706.55,97308.8999999999
2014-01-05,Five Star,3676.125,25164.5
2014-01-05,Hawkeye,22499.625,143324.49
2014-01-05,Jack Daniels,5431.325,144477.61
2014-01-05,Jagermeister,3220.6,77293.4700000001
2014-01-05,Jim Beam,7119.625,142562.52
2014-01-05,McCormick,282.25,2906.85
2014-01-05,Paramount,16526,121143.77
2014-01-05,Phillips,7199.5,48451.72
2014-01-05,Seagrams,7913.075,95202.19
2014-01-05,Smirnoff,12029.6,180363.88
2014-01-12,Absolut,4782.175,104460.99
2014-01-12,Admiral Nelson,3870.375,41318.33
2014-01-12,Bacardi,8600.95,120681.67
2014-01-12,Barton,5557,33378.46
2014-01-12,Black Velvet,24019.85,246986.4
2014-01-12,Canadian,13313.75,186179.98
2014-01-12,Captain Morgan,15882.8,263863.77
2014-01-12,Crown Royal,4858.875,140872.75
2014-01-12,Fireball,7810.3,126262.85
2014-01-12,Five,14643,96586.43
2014-01-12,Five Star,3979.125,27174
2014-01-12,Hawkeye,21470.125,137082.77
2014-01-12,Jack Daniels,5675.475,146446.97
2014-01-12,Jagermeister,2827.5,67994.64
2014-01-12,Jim Beam,3847.6,75113.9000000001
2014-01-12,McCormick,181.5,1827.2
2014-01-12,Paramount,15528.75,116029.53
2014-01-12,Phillips,4425.75,29434.56
2014-01-12,Seagrams,7500.45,88923.0800000002
2014-01-12,Smirnoff,8847.325,137922.84
2014-01-19,Absolut,5700.1,118735.17
2014-01-19,Admiral Nelson,5047.625,53836.4
2014-01-19,Bacardi,7967.2,113789.23
2014-01-19,Barton,6544,39150.2
2014-01-19,Black Velvet,22834.275,225969.64
2014-01-19,Canadian,15684.8,214834.250000001
2014-01-19,Captain Morgan,18765.5,305925.66
2014-01-19,Crown Royal,4822.175,139408.2
2014-01-19,Fireball,10258.9,171619
2014-01-19,Five,14921.625,98320.15
2014-01-19,Five Star,3947.9,26518.86
2014-01-19,Hawkeye,26860.125,170445.91
2014-01-19,Jack Daniels,4883.725,128656.34
2014-01-19,Jagermeister,3756.525,89592.6000000001
2014-01-19,Jim Beam,5909.45,111744.84
2014-01-19,McCormick,166.5,1744.85
2014-01-19,Paramount,14835.875,112291.02
2014-01-19,Phillips,5639.25,37935.86
2014-01-19,Seagrams,7688.975,89486.1400000001
2014-01-19,Smirnoff,7314.975,112920.96
2014-01-26,Absolut,9030.9,174986.45
2014-01-26,Admiral Nelson,5091.75,54072.69
2014-01-26,Bacardi,9305.675,128464.19
2014-01-26,Barton,7037,42196.65
2014-01-26,Black Velvet,24700.675,244767.66
2014-01-26,Canadian,21679.85,361771.350000002
2014-01-26,Captain Morgan,20711.375,339958.86
2014-01-26,Crown Royal,14708.625,417302.23
2014-01-26,Fireball,12402.275,209983.49
2014-01-26,Five,16747.875,109149.7
2014-01-26,Five Star,4022.35,27349.07
2014-01-26,Hawkeye,28478.375,180375.76
2014-01-26,Jack Daniels,8419.95,213785.78
2014-01-26,Jagermeister,4082.25,97313.4700000001
2014-01-26,Jim Beam,10294.075,208582.44
2014-01-26,McCormick,201,1851.3
2014-01-26,Paramount,15359,113188.83
2014-01-26,Phillips,6593.75,45102.61
2014-01-26,Seagrams,11073.525,119860.05
2014-01-26,Smirnoff,10549.525,151824.1
2014-02-02,Absolut,5299.9,117454.3
2014-02-02,Admiral Nelson,3817.375,40588.07
2014-02-02,Bacardi,7434.775,104438.43
2014-02-02,Barton,6378.5,38173.58
2014-02-02,Black Velvet,49935.2999999999,456908.630000001
2014-02-02,Canadian,14551.7,208966.93
2014-02-02,Captain Morgan,13882.225,234632.1
2014-02-02,Crown Royal,5589.3,163908.86
2014-02-02,Fireball,11112.65,184063.19
2014-02-02,Five,14936.525,98418.1999999999
2014-02-02,Five Star,3756.4,25358.09
2014-02-02,Hawkeye,15098.75,97643.2200000001
2014-02-02,Jack Daniels,6658.575,175489.1
2014-02-02,Jagermeister,2868.775,68514.03
2014-02-02,Jim Beam,3036.475,59835.72
2014-02-02,McCormick,201,1859
2014-02-02,Paramount,15635,116266.07
2014-02-02,Phillips,8715.6,58542.54
2014-02-02,Seagrams,7567.55,92507.6800000002
2014-02-02,Smirnoff,7106.075,109560.81
2014-02-09,Absolut,6994.2,152736.9
2014-02-09,Admiral Nelson,3868,41506.53
2014-02-09,Bacardi,10197.35,140367.12
2014-02-09,Barton,6687.5,40157.11
2014-02-09,Black Velvet,44098.3749999999,406423.610000001
2014-02-09,Canadian,18413.925,286064.750000001
2014-02-09,Captain Morgan,21753.175,366352.48
2014-02-09,Crown Royal,7641.45000000001,221926.6
2014-02-09,Fireball,7179.625,118624.17
2014-02-09,Five,14033.675,92473.68
2014-02-09,Five Star,3679.175,25097.95
2014-02-09,Hawkeye,18927.5,121825.65
2014-02-09,Jack Daniels,7495.825,197672.01
2014-02-09,Jagermeister,3640.55,87199.0700000001
2014-02-09,Jim Beam,4621.075,91885.0300000002
2014-02-09,McCormick,269.5,2490
2014-02-09,Paramount,14560.75,109476.8
2014-02-09,Phillips,6574.5,44373.6
2014-02-09,Seagrams,7983.175,96100.1500000002
2014-02-09,Smirnoff,10318.425,157204.51
2014-02-16,Absolut,4741.35,104460.58
2014-02-16,Admiral Nelson,3551.375,37820.03
2014-02-16,Bacardi,7644.45,106416.73
2014-02-16,Barton,5950.75,35660.6
2014-02-16,Black Velvet,37411.075,347059.730000001
2014-02-16,Canadian,15426.9,221452.51
2014-02-16,Captain Morgan,14147.475,241188.99
2014-02-16,Crown Royal,5535.62500000001,161344.89
2014-02-16,Fireball,7757.7,129298.8
2014-02-16,Five,14210.275,93787.0699999999
2014-02-16,Five Star,3788.825,25783.43
2014-02-16,Hawkeye,16683.5,107849.6
2014-02-16,Jack Daniels,5493.575,146572
2014-02-16,Jagermeister,3817.775,90935.1700000001
2014-02-16,Jim Beam,3819.85,75094.8000000001
2014-02-16,McCormick,220.25,2191.85
2014-02-16,Paramount,14473.625,105978.14
2014-02-16,Phillips,6423.6,43236.47
2014-02-16,Seagrams,7286.4,87988.9300000001
2014-02-16,Smirnoff,7110.75,110246.5
2014-02-23,Absolut,6943.925,147080.41
2014-02-23,Admiral Nelson,4480.5,47301.11
2014-02-23,Bacardi,7682,107009.05
2014-02-23,Barton,6714.25,40258.54
2014-02-23,Black Velvet,41011.5499999999,376273.77
2014-02-23,Canadian,15848.625,216580.76
2014-02-23,Captain Morgan,19675.425,325840.23
2014-02-23,Crown Royal,5146.875,150429.27
2014-02-23,Fireball,11270.425,184066.26
2014-02-23,Five,14150.125,93431.82
2014-02-23,Five Star,3674.1,24998.6
2014-02-23,Hawkeye,18454.25,118688.05
2014-02-23,Jack Daniels,4900.6,130122.4
2014-02-23,Jagermeister,3325.025,79705.0800000001
2014-02-23,Jim Beam,4193.1,83412.6300000001
2014-02-23,McCormick,220,1991.65
2014-02-23,Paramount,14447.75,104587.639999999
2014-02-23,Phillips,8171.75,54439.46
2014-02-23,Seagrams,7937.9,96535.6800000001
2014-02-23,Smirnoff,9393.85,137995.57
2014-03-02,Absolut,6126.075,127088.76
2014-03-02,Admiral Nelson,9143.25,95594.8499999999
2014-03-02,Bacardi,7537.525,105423.57
2014-03-02,Barton,8408,50288.21
2014-03-02,Black Velvet,19666,203602.92
2014-03-02,Canadian,17685.05,252367.98
2014-03-02,Captain Morgan,22911.85,373286.82
2014-03-02,Crown Royal,5626.55,162710.87
2014-03-02,Fireball,8319.35,140372.75
2014-03-02,Five,14197.675,93745.24
2014-03-02,Five Star,3598.325,24384.86
2014-03-02,Hawkeye,18217.5,117129.63
2014-03-02,Jack Daniels,8800.125,228651.05
