eventdate,ActionGeo_FullName,tone,ActionGeo_Lat,ActionGeo_Long,geo,city,eventweek
2012-02-11,"Mitchell County, Iowa, United States",7.17703349282297,43.35,-92.7835,"43.35,-92.7835",OSAGE,2012-02-05
2012-02-11,"Immanuel Lutheran Church, Iowa, United States",7.45829244357213,43.1553,-92.2355,"43.1553,-92.2355",LAWLER,2012-02-05
2012-02-11,"Woodbury County, Iowa, United States",4.761904761904762,42.3833,-96.0336,"42.3833,-96.0336",ANTHON,2012-02-05
2012-02-12,"Decorah, Iowa, United States",3.4678436317780603,43.3033,-91.7857,"43.3033,-91.7857",DECORAH,2012-02-12
2012-02-12,"Clear Lake, Iowa, United States",3.1944444444444438,43.138000000000005,-93.3794,"43.138000000000005,-93.3794",CLEAR LAKE,2012-02-12
2012-02-12,"Charles City, Iowa, United States",0.5533596837944658,43.0664,-92.6724,"43.0664,-92.6724",CHARLES CITY,2012-02-12
2012-02-13,"Heritage Farms, Iowa, United States",1.789137380191694,43.4,-96.3517,"43.4,-96.3517",ALVORD,2012-02-12
2012-02-13,"Des Moines, Iowa, United States",0.07516542510165594,41.6005,-93.6091,"41.6005,-93.6091",DES MOINES,2012-02-12
2012-02-13,"Sac County, Iowa, United States",7.54098360655738,42.3833,-95.1169,"42.3833,-95.1169",EARLY,2012-02-12
2012-02-13,"Coralville, Iowa, United States",0.8760424817197231,41.6764,-91.5804,"41.6764,-91.5804",CORALVILLE,2012-02-12
2012-02-13,"Carroll County, Iowa, United States",2.64900662251656,42.0333,-94.8836,"42.0333,-94.8836",CARROLL,2012-02-12
2012-02-13,"Grinnell College, Iowa, United States",6.72713529856387,41.7486,-92.7202,"41.7486,-92.7202",GRINNELL,2012-02-12
2012-02-13,"Bettendorf, Iowa, United States",0.600834085998065,41.5245,-90.5157,"41.5245,-90.5157",BETTENDORF,2012-02-12
2012-02-13,"Fort Madison, Iowa, United States",0.129032258064516,40.6298,-91.3151,"40.6298,-91.3151",FORT MADISON,2012-02-12
2012-02-14,"Missouri Valley, Iowa, United States",9.24092409240924,41.5564,-95.8878,"41.5564,-95.8878",MISSOURI VALLEY,2012-02-12
2012-02-14,"Indianapolis, Iowa, United States",2.290023367202649,41.3969,-92.4335,"41.3969,-92.4335",NEW SHARON,2012-02-12
2012-02-14,"Sioux City, Iowa, United States",1.021014388362302,42.5,-96.4003,"42.5,-96.4003",SIOUX CITY,2012-02-12
2012-02-15,"Emmet County, Iowa, United States",1.149425287356323,43.3744,-94.6669,"43.3744,-94.6669",ESTHERVILLE,2012-02-12
2012-02-15,"Marshalltown, Iowa, United States",0.8949880668257764,42.0494,-92.90799999999999,"42.0494,-92.90799999999999",MARSHALLTOWN,2012-02-12
2012-02-15,"Estherville, Iowa, United States",6.4625850340136095,43.4016,-94.8328,"43.4016,-94.8328",ESTHERVILLE,2012-02-12
2012-02-15,"Oskaloosa, Iowa, United States",1.5518636615856871,41.2964,-92.6444,"41.2964,-92.6444",OSKALOOSA,2012-02-12
2012-02-15,"Mason City, Iowa, United States",0.45871559633027503,43.1536,-93.20100000000001,"43.1536,-93.20100000000001",MASON CITY,2012-02-12
2012-02-15,"Fremont County, Iowa, United States",0.4611330698287233,40.7506,-95.6003,"40.7506,-95.6003",HAMBURG,2012-02-12
2012-02-15,"Des Moines, Iowa, United States",0.05162721794508827,41.6005,-93.6091,"41.6005,-93.6091",DES MOINES,2012-02-12
2012-02-15,"Hornick City Hall, Iowa, United States",3.7383177570093453,42.2305,-96.0975,"42.2305,-96.0975",SLOAN,2012-02-12
2012-02-16,"Clinton High School, Iowa, United States",0.726108144826345,41.8361,-90.2065,"41.8361,-90.2065",CLINTON,2012-02-12
2012-02-16,"New London, Iowa, United States",1.08108108108108,40.927,-91.3996,"40.927,-91.3996",DANVILLE,2012-02-12
2012-02-16,"Charles City, Iowa, United States",3.69230769230769,43.0664,-92.6724,"43.0664,-92.6724",CHARLES CITY,2012-02-12
2012-02-16,"Mason City, Iowa, United States",0.0,43.1536,-93.20100000000001,"43.1536,-93.20100000000001",MASON CITY,2012-02-12
2012-02-17,"Camanche, Iowa, United States",3.9906103286385,41.7881,-90.2562,"41.7881,-90.2562",CAMANCHE,2012-02-12
2012-02-17,"Nazareth Lutheran Church, Iowa, United States",5.40983606557377,43.3991,-94.4827,"43.3991,-94.4827",ARMSTRONG,2012-02-12
2012-02-17,"Mason City, Iowa, United States",2.3890784982935163,43.1536,-93.20100000000001,"43.1536,-93.20100000000001",MASON CITY,2012-02-12
2012-02-17,"Calhoun County, Iowa, United States",1.6778523489932902,42.3833,-94.6503,"42.3833,-94.6503",ROCKWELL CITY,2012-02-12
2012-02-17,"Cedar Rapids, Iowa, United States",0.22430204137942408,42.0083,-91.6441,"42.0083,-91.6441",CEDAR RAPIDS,2012-02-12
2012-02-17,"Burlington, Iowa, United States",1.3247539742619223,40.8075,-91.1129,"40.8075,-91.1129",BURLINGTON,2012-02-12
2012-02-17,"Ankeny, Iowa, United States",3.82978723404255,41.7297,-93.6058,"41.7297,-93.6058",ANKENY,2012-02-12
2012-02-18,"Forest City High School, Iowa, United States",3.0092592592592595,43.2652,-93.6488,"43.2652,-93.6488",FOREST CITY,2012-02-12
2012-02-18,"Hawk Eye, Iowa, United States",0.1415263198714421,42.9386,-91.9502,"42.9386,-91.9502",WEST UNION,2012-02-12
2012-02-18,"Cedar Valley, Iowa, United States",2.5280898876404496,41.7264,-91.2466,"41.7264,-91.2466",WEST BRANCH,2012-02-12
2012-02-19,"Quincy, Iowa, United States",1.059322033898305,41.0403,-94.7903,"41.0403,-94.7903",CORNING,2012-02-19
2012-02-19,"Scott County, Iowa, United States",2.5,41.6334,-90.6335,"41.6334,-90.6335",ELDRIDGE,2012-02-19
2012-02-19,"Clarinda, Iowa, United States",0.18159806295399494,40.7419,-95.0383,"40.7419,-95.0383",CLARINDA,2012-02-19
2012-02-20,"Cedar Falls, Iowa, United States",1.0245092061943668,42.5278,-92.4455,"42.5278,-92.4455",CEDAR FALLS,2012-02-19
2012-02-20,"Egypt, Iowa, United States",0.1514983556885784,40.9069,-95.8045,"40.9069,-95.8045",PACIFIC JUNCTION,2012-02-19
2012-02-20,"Indianola, Iowa, United States",1.1020269931247852,41.358000000000004,-93.5574,"41.358000000000004,-93.5574",INDIANOLA,2012-02-19
2012-02-20,"Williamstown, Iowa, United States",2.13068181818182,42.9653,-92.318,"42.9653,-92.318",FREDERICKSBURG,2012-02-19
2012-02-20,"Clarinda, Iowa, United States",0.277777777777778,40.7419,-95.0383,"40.7419,-95.0383",CLARINDA,2012-02-19
2012-02-21,"Roosevelt Middle School, Iowa, United States",2.0501138952164,43.1366,-93.1952,"43.1366,-93.1952",MASON CITY,2012-02-19
2012-02-21,"Tama, Iowa, United States",1.07665805340224,41.9667,-92.5769,"41.9667,-92.5769",TOLEDO,2012-02-19
2012-02-21,"Epworth, Iowa, United States",2.8254288597376402,42.445,-90.9321,"42.445,-90.9321",FARLEY,2012-02-19
2012-02-21,"Clarinda, Iowa, United States",6.125425376762281,40.7419,-95.0383,"40.7419,-95.0383",CLARINDA,2012-02-19
2012-02-21,"Christ Lutheran Church, Iowa, United States",1.4056224899598402,43.3422,-96.3011,"43.3422,-96.3011",ALVORD,2012-02-19
2012-02-21,"Black Hawk County, Iowa, United States",1.2403100775193798,42.4667,-92.3168,"42.4667,-92.3168",EVANSDALE,2012-02-19
2012-02-21,"Sunrise Retirement Community, Iowa, United States",3.384094754653133,42.4767,-96.3375,"42.4767,-96.3375",SIOUX CITY,2012-02-19
2012-02-21,"Southwestern Community College, Iowa, United States",6.8627450980392,41.0742,-94.3808,"41.0742,-94.3808",CRESTON,2012-02-19
2012-02-22,"Lemars, Iowa, United States",0.373134328358209,42.7942,-96.1656,"42.7942,-96.1656",LE MARS,2012-02-19
2012-02-22,"Sycamore Mall, Iowa, United States",2.946721266390915,41.2364,-91.5646,"41.2364,-91.5646",WASHINGTON,2012-02-19
2012-02-22,"Fayette County, Iowa, United States",2.2727272727272703,42.8666,-91.8502,"42.8666,-91.8502",FAYETTE,2012-02-19
2012-02-22,"Washington County, Iowa, United States",1.3114754098360701,41.3334,-91.7168,"41.3334,-91.7168",WASHINGTON,2012-02-19
2012-02-23,"Blue Grass, Iowa, United States",0.41407867494824,41.5089,-90.766,"41.5089,-90.766",BLUE GRASS,2012-02-19
2012-02-23,"Colesburg, Iowa, United States",0.65359477124183,42.6394,-91.2021,"42.6394,-91.2021",COLESBURG,2012-02-19
2012-02-23,"Coralville, Iowa, United States",3.0100334448160497,41.6764,-91.5804,"41.6764,-91.5804",CORALVILLE,2012-02-19
2012-02-23,"Hawk Eye, Iowa, United States",1.9181362500449095,42.9386,-91.9502,"42.9386,-91.9502",WEST UNION,2012-02-19
2012-02-23,"Emmetsburg, Iowa, United States",1.0,43.1127,-94.68299999999999,"43.1127,-94.68299999999999",EMMETSBURG,2012-02-19
2012-02-23,"Oskaloosa, Iowa, United States",7.22433460076046,41.2964,-92.6444,"41.2964,-92.6444",OSKALOOSA,2012-02-19
2012-02-23,"Hamilton County, Iowa, United States",3.6417901670195234,42.3833,-93.7169,"42.3833,-93.7169",JEWELL JUNCTION,2012-02-19
2012-02-23,"West Des Moines, Iowa, United States",0.6721448935099781,41.5772,-93.7113,"41.5772,-93.7113",WEST DES MOINES,2012-02-19
2012-02-23,"Delaware County, Iowa, United States",7.09046454767726,42.4667,-91.3668,"42.4667,-91.3668",DELAWARE,2012-02-19
2012-02-24,"Fort Dodge, Iowa, United States",0.8703417579538173,42.4975,-94.16799999999999,"42.4975,-94.16799999999999",FORT DODGE,2012-02-19
2012-02-24,"Waldorf College, Iowa, United States",6.553079947575361,43.263000000000005,-93.6399,"43.263000000000005,-93.6399",FOREST CITY,2012-02-19
2012-02-24,"Polk County, Iowa, United States",0.22078440248139344,41.6833,-93.5835,"41.6833,-93.5835",ANKENY,2012-02-19
2012-02-24,"Woodbury County, Iowa, United States",0.10444666570588278,42.3833,-96.0336,"42.3833,-96.0336",ANTHON,2012-02-19
2012-02-24,"Dakota City, Iowa, United States",1.321416782565437,42.7222,-94.1972,"42.7222,-94.1972",DAKOTA CITY,2012-02-19
2012-02-25,"Cedar Rapids, Iowa, United States",0.15571388724827342,42.0083,-91.6441,"42.0083,-91.6441",CEDAR RAPIDS,2012-02-19
2012-02-25,"Swea City, Iowa, United States",2.48447204968944,43.3844,-94.315,"43.3844,-94.315",SWEA CITY,2012-02-19
2012-02-25,"Hawk Eye, Iowa, United States",0.9723543191453922,42.9386,-91.9502,"42.9386,-91.9502",WEST UNION,2012-02-19
2012-02-25,"Woodbury County, Iowa, United States",1.4427350427350427,42.3833,-96.0336,"42.3833,-96.0336",ANTHON,2012-02-19
2012-02-25,"Des Moines County, Iowa, United States",6.30841121495327,40.9167,-91.1835,"40.9167,-91.1835",MEDIAPOLIS,2012-02-19
2012-02-26,"Cedar Falls, Iowa, United States",0.7575757575757575,42.5278,-92.4455,"42.5278,-92.4455",CEDAR FALLS,2012-02-26
2012-02-26,"Woodbury County, Iowa, United States",7.71812080536913,42.3833,-96.0336,"42.3833,-96.0336",ANTHON,2012-02-26
2012-02-26,"Van Buren, Iowa, United States",2.7162258756254447,42.0845,-90.3649,"42.0845,-90.3649",PRESTON,2012-02-26
2012-02-26,"Storm Lake, Iowa, United States",8.61346405247008,42.6411,-95.2097,"42.6411,-95.2097",STORM LAKE,2012-02-26
2012-02-27,"Gowrie, Iowa, United States",12.8865979381443,42.2805,-94.2908,"42.2805,-94.2908",GOWRIE,2012-02-26
2012-02-27,"Mason City, Iowa, United States",0.6672889106760921,43.1536,-93.20100000000001,"43.1536,-93.20100000000001",MASON CITY,2012-02-26
2012-02-27,"Van Buren, Iowa, United States",1.15606936416185,42.0845,-90.3649,"42.0845,-90.3649",PRESTON,2012-02-26
2012-02-27,"Albia, Iowa, United States",1.4796547472256483,41.0267,-92.8057,"41.0267,-92.8057",ALBIA,2012-02-26
2012-02-28,"Cerro Gordo County, Iowa, United States",1.3201320132013201,43.0833,-93.2669,"43.0833,-93.2669",MASON CITY,2012-02-26
2012-02-28,"Burlington, Iowa, United States",1.3800385299347973,40.8075,-91.1129,"40.8075,-91.1129",BURLINGTON,2012-02-26
2012-02-28,"Parkersburg, Iowa, United States",0.13585974407121965,42.5775,-92.7869,"42.5775,-92.7869",PARKERSBURG,2012-02-26
2012-02-28,"Morrill Hall, Iowa, United States",2.4242424242424234,42.0272,-93.648,"42.0272,-93.648",AMES,2012-02-26
2012-02-28,"Muscatine, Iowa, United States",3.0741410488245897,41.4245,-91.0432,"41.4245,-91.0432",MUSCATINE,2012-02-26
2012-02-29,"Lee County, Iowa, United States",0.07988080912268639,40.65,-91.4835,"40.65,-91.4835",DONNELLSON,2012-02-26
2012-02-29,"Pleasant Hill, Iowa, United States",0.9774689443014678,41.5839,-93.5199,"41.5839,-93.5199",PLEASANT HILL,2012-02-26
2012-02-29,"Coon Rapids, Iowa, United States",2.2364217252396204,41.8708,-94.6775,"41.8708,-94.6775",COON RAPIDS,2012-02-26
2012-02-29,"Johnson County, Iowa, United States",0.3397086466410162,41.6667,-91.5335,"41.6667,-91.5335",IOWA CITY,2012-02-26
2012-02-29,"Northwood, Iowa, United States",1.6155088852988702,43.4441,-93.221,"43.4441,-93.221",NORTHWOOD,2012-02-26
2012-03-01,"Cerro Gordo County, Iowa, United States",0.0,43.0833,-93.2669,"43.0833,-93.2669",MASON CITY,2012-02-26
2012-03-01,"Story City, Iowa, United States",6.31578947368421,42.1872,-93.5958,"42.1872,-93.5958",STORY CITY,2012-02-26
2012-03-01,"Cedar Valley, Iowa, United States",6.360424028268549,41.7264,-91.2466,"41.7264,-91.2466",WEST BRANCH,2012-02-26
2012-03-01,"Eldora, Iowa, United States",2.1201413427561837,42.3608,-93.0996,"42.3608,-93.0996",ELDORA,2012-02-26
2012-03-01,"Maquoketa, Iowa, United States",0.7389119647358957,42.0689,-90.6657,"42.0689,-90.6657",MAQUOKETA,2012-02-26
2012-03-01,"Nashville, Iowa, United States",1.6143106457242575,42.0625,-90.7838,"42.0625,-90.7838",BALDWIN,2012-02-26
2012-03-01,"Coralville, Iowa, United States",2.061248527679625,41.6764,-91.5804,"41.6764,-91.5804",CORALVILLE,2012-02-26
2012-03-02,"Scott County, Iowa, United States",0.4307692307692317,41.6334,-90.6335,"41.6334,-90.6335",ELDRIDGE,2012-02-26
2012-03-02,"Orleans, Iowa, United States",3.6101083032491,43.4472,-95.0925,"43.4472,-95.0925",SPIRIT LAKE,2012-02-26
2012-03-02,"Pottawattamie County, Iowa, United States",2.0109689213894,41.3333,-95.5336,"41.3333,-95.5336",OAKLAND,2012-02-26
2012-03-02,"Waldorf College, Iowa, United States",8.4,43.263000000000005,-93.6399,"43.263000000000005,-93.6399",FOREST CITY,2012-02-26
2012-03-02,"Woodbury County, Iowa, United States",2.18855218855219,42.3833,-96.0336,"42.3833,-96.0336",ANTHON,2012-02-26
2012-03-03,"Linn County Jail, Iowa, United States",1.0638297872340452,41.9746,-91.6693,"41.9746,-91.6693",CEDAR RAPIDS,2012-02-26
2012-03-03,"Sioux City, Iowa, United States",2.5129788757608287,42.5,-96.4003,"42.5,-96.4003",SIOUX CITY,2012-02-26
2012-03-03,"Greene County, Iowa, United States",2.4,42.0333,-94.4002,"42.0333,-94.4002",JEFFERSON,2012-02-26
2012-03-03,"Central High School, Iowa, United States",4.704595185995625,41.5314,-90.5768,"41.5314,-90.5768",DAVENPORT,2012-02-26
2012-03-03,"Des Moines, Iowa, United States",0.4239915942607454,41.6005,-93.6091,"41.6005,-93.6091",DES MOINES,2012-02-26
2012-03-03,"Le Mars, Iowa, United States",0.826446280991735,42.7942,-96.1656,"42.7942,-96.1656",LE MARS,2012-02-26
2012-03-04,"Greenfield, Iowa, United States",5.41586073500967,41.3053,-94.4614,"41.3053,-94.4614",GREENFIELD,2012-03-04
2012-03-04,"West-Side, Iowa, United States",2.244668911335576,42.0592,-95.098,"42.0592,-95.098",MANNING,2012-03-04
2012-03-05,"Webster City, Iowa, United States",0.20411485700460935,42.4694,-93.8161,"42.4694,-93.8161",WEBSTER CITY,2012-03-04
2012-03-05,"Clinton High School, Iowa, United States",1.895507404638876,41.8361,-90.2065,"41.8361,-90.2065",CLINTON,2012-03-04
2012-03-05,"Central Middle School, Iowa, United States",0.5917469627147044,41.4292,-91.0482,"41.4292,-91.0482",MUSCATINE,2012-03-04
2012-03-05,"North High School, Iowa, United States",4.413145539906106,41.6183,-93.62299999999999,"41.6183,-93.62299999999999",DES MOINES,2012-03-04
2012-03-05,"Solon United Methodist Church, Iowa, United States",6.50195058517555,41.8075,-91.4963,"41.8075,-91.4963",SOLON,2012-03-04
2012-03-05,"Tama, Iowa, United States",2.732793522267205,41.9667,-92.5769,"41.9667,-92.5769",TOLEDO,2012-03-04
2012-03-06,"Springdale, Iowa, United States",3.0020703933747406,41.6706,-91.259,"41.6706,-91.259",WEST BRANCH,2012-03-04
2012-03-06,"Briar Cliff University, Iowa, United States",4.40414507772021,42.5267,-96.4261,"42.5267,-96.4261",SIOUX CITY,2012-03-04
2012-03-06,"Webster County, Iowa, United States",1.1204481792717098,42.4333,-94.1669,"42.4333,-94.1669",OTHO,2012-03-04
2012-03-06,"Dakota City, Iowa, United States",1.4597935692101796,42.7222,-94.1972,"42.7222,-94.1972",DAKOTA CITY,2012-03-04
2012-03-06,"North Liberty, Iowa, United States",3.6244541484716155,41.7492,-91.5979,"41.7492,-91.5979",NORTH LIBERTY,2012-03-04
2012-03-06,"Burlington, Iowa, United States",4.654895666131621,40.8075,-91.1129,"40.8075,-91.1129",BURLINGTON,2012-03-04
2012-03-07,"Bettendorf, Iowa, United States",1.31578947368421,41.5245,-90.5157,"41.5245,-90.5157",BETTENDORF,2012-03-04
2012-03-07,"West Branch, Iowa, United States",9.54773869346734,41.6714,-91.3465,"41.6714,-91.3465",WEST BRANCH,2012-03-04
2012-03-07,"Lemars, Iowa, United States",6.50887573964497,42.7942,-96.1656,"42.7942,-96.1656",LE MARS,2012-03-04
2012-03-07,"Tama, Iowa, United States",3.3999999999999995,41.9667,-92.5769,"41.9667,-92.5769",TOLEDO,2012-03-04
2012-03-07,"Polk County, Iowa, United States",0.994030648610121,41.6833,-93.5835,"41.6833,-93.5835",ANKENY,2012-03-04
2012-03-07,"Lee County, Iowa, United States",2.4657502391835853,40.65,-91.4835,"40.65,-91.4835",DONNELLSON,2012-03-04
2012-03-07,"Windsor Heights, Iowa, United States",3.79746835443038,41.5978,-93.7083,"41.5978,-93.7083",WINDSOR HEIGHTS,2012-03-04
2012-03-08,"West Des Moines, Iowa, United States",3.6039757044911687,41.5772,-93.7113,"41.5772,-93.7113",WEST DES MOINES,2012-03-04
2012-03-08,"Cerro Gordo County, Iowa, United States",0.9370816599732268,43.0833,-93.2669,"43.0833,-93.2669",MASON CITY,2012-03-04
2012-03-08,"Palo Alto County, Iowa, United States",2.26904376012966,43.0833,-94.6669,"43.0833,-94.6669",EMMETSBURG,2012-03-04
2012-03-08,"Dunkerton, Iowa, United States",2.3874488403819902,42.57,-92.1605,"42.57,-92.1605",FAIRBANK,2012-03-04
2012-03-08,"Dakota City, Iowa, United States",1.752167550582046,42.7222,-94.1972,"42.7222,-94.1972",DAKOTA CITY,2012-03-04
2012-03-08,"Maquoketa River, Iowa, United States",2.2727272727272747,42.1884,-90.3096,"42.1884,-90.3096",BELLEVUE,2012-03-04
2012-03-09,"Floyd County, Iowa, United States",2.185792349726775,43.0666,-92.7835,"43.0666,-92.7835",FLOYD,2012-03-04
2012-03-09,"Cherokee, Iowa, United States",0.7954533035128142,42.7494,-95.5517,"42.7494,-95.5517",CHEROKEE,2012-03-04
2012-03-09,"Victory Fellowship Church, Iowa, United States",1.6847172081829134,41.1739,-91.8127,"41.1739,-91.8127",WASHINGTON,2012-03-04
2012-03-09,"Dubuque, Iowa, United States",2.1854180021750844,42.5006,-90.6646,"42.5006,-90.6646",DUBUQUE,2012-03-04
2012-03-09,"Art Building, Iowa, United States",4.90381312263827,43.0822,-96.1684,"43.0822,-96.1684",SIOUX CENTER,2012-03-04
2012-03-09,"Dedham, Iowa, United States",2.62008733624454,41.9061,-94.8222,"41.9061,-94.8222",COON RAPIDS,2012-03-04
2012-03-09,"Cerro Gordo County, Iowa, United States",0.6476320523912954,43.0833,-93.2669,"43.0833,-93.2669",MASON CITY,2012-03-04
2012-03-09,"Cedar Falls, Iowa, United States",2.013515526279122,42.5278,-92.4455,"42.5278,-92.4455",CEDAR FALLS,2012-03-04
2012-03-09,"Barnum, Iowa, United States",5.28169014084507,42.5086,-94.3652,"42.5086,-94.3652",MANSON,2012-03-04
2012-03-09,"Drake University, Iowa, United States",0.17091790823971026,41.6014,-93.6519,"41.6014,-93.6519",DES MOINES,2012-03-04
2012-03-10,"Camanche, Iowa, United States",9.37019969278034,41.7881,-90.2562,"41.7881,-90.2562",CAMANCHE,2012-03-04
2012-03-10,"Waverly, Iowa, United States",2.8787878787878753,42.7258,-92.4755,"42.7258,-92.4755",WAVERLY,2012-03-04
2012-03-11,"Mercy Medical Center, Iowa, United States",2.9969650986343,41.5988,-93.6233,"41.5988,-93.6233",DES MOINES,2012-03-11
2012-03-11,"Montpelier, Iowa, United States",2.5974025974026,41.4592,-90.8071,"41.4592,-90.8071",BLUE GRASS,2012-03-11
2012-03-11,"Coralville, Iowa, United States",7.13489409141583,41.6764,-91.5804,"41.6764,-91.5804",CORALVILLE,2012-03-11
2012-03-11,"Dunkerton, Iowa, United States",5.47692307692308,42.57,-92.1605,"42.57,-92.1605",FAIRBANK,2012-03-11
2012-03-12,"Mahaska County, Iowa, United States",1.9642857142857153,41.3333,-92.6502,"41.3333,-92.6502",OSKALOOSA,2012-03-11
2012-03-12,"Durant, Iowa, United States",3.5971223021582746,41.5998,-90.9107,"41.5998,-90.9107",DURANT,2012-03-11
2012-03-12,"Meservey, Iowa, United States",0.5255255255255256,42.9127,-93.4783,"42.9127,-93.4783",BELMOND,2012-03-11
2012-03-12,"Elk Run Heights, Iowa, United States",4.11522633744856,42.4669,-92.2566,"42.4669,-92.2566",EVANSDALE,2012-03-11
2012-03-12,"Waterloo, Iowa, United States",0.9930095611995722,42.4928,-92.34299999999999,"42.4928,-92.34299999999999",WATERLOO,2012-03-11
2012-03-12,"Sioux City, Iowa, United States",0.16949152542372886,42.5,-96.4003,"42.5,-96.4003",SIOUX CITY,2012-03-11
2012-03-12,"Cedar Valley, Iowa, United States",1.7479340248456552,41.7264,-91.2466,"41.7264,-91.2466",WEST BRANCH,2012-03-11
2012-03-12,"Drake University, Iowa, United States",7.010309278350519,41.6014,-93.6519,"41.6014,-93.6519",DES MOINES,2012-03-11
2012-03-13,"Ottumwa, Iowa, United States",0.1336339688400892,41.02,-92.4113,"41.02,-92.4113",OTTUMWA,2012-03-11
2012-03-13,"Cambridge, Iowa, United States",5.8510638297872495,41.8983,-93.5291,"41.8983,-93.5291",CAMBRIDGE,2012-03-11
2012-03-13,"Woodbury County, Iowa, United States",0.20800438426724016,42.3833,-96.0336,"42.3833,-96.0336",ANTHON,2012-03-11
